meeting_title,source_url,text_snippet
County Council Meeting 9th September 2019 as amended,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-09-09-19-as-amended.pdf,The County Secretary advised Members that the Draft SPC Scheme had been approved by the
County Council Meeting 9th September 2019 as amended,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-09-09-19-as-amended.pdf,"Following discussion, it was proposed by Cllr. D. Devereux seconded by Cllr. K. Codd Nolan"
Final County Council Meeting 9th September 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-09-19-v.1-2.pdf,approved the minutes of the meeting as outlined above.
Final County Council Meeting 9th September 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-09-19-v.1-2.pdf,Following a vote it was agreed by all Members to increase the LPT by 10% with Cllr. O’
Final County Council Meeting 9th September 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-09-19-v.1-2.pdf,"€1,422,084 was approved by the Members."
Final County Council Meeting 9th September 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-09-19-v.1-2.pdf,The County Secretary advised Members that the Draft SPC Scheme had been approved by the
Final County Council Meeting 9th September 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-09-19-v.1-2.pdf,"Following discussion, it was proposed by Cllr. D. Devereux seconded by Cllr. K. Codd Nolan"
Final County Council Meeting 8th July 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/Final-County-Council-Meeting-08-07-19.pdf,World Cup Final – it was agreed to afford her a civic reception
Final County Council Meeting 8th July 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/Final-County-Council-Meeting-08-07-19.pdf,the Council approved the minutes of the meeting as outlined above.
Final County Council Meeting 8th July 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/Final-County-Council-Meeting-08-07-19.pdf,Council approved the minutes of the meeting as outlined above.
Final County Council Meeting 8th July 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/Final-County-Council-Meeting-08-07-19.pdf,the Council approved the minutes of the meeting as outlined above.
Final County Council Meeting 8th July 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/Final-County-Council-Meeting-08-07-19.pdf,and the Initiative was then noted and approved by the Council.
Special County Council Meeting Minutes 14 June 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-Special-County-Council-Meeting-14-06-19.pdf,which had been approved by the Joint Policing Committee was then proposed by Cllr. A.
Special County Council Meeting Minutes 14 June 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-Special-County-Council-Meeting-14-06-19.pdf,On the proposal of Cllr. L. McDonald seconded by Cllr. G. Lawlor it was agreed that a
County Council Annual Meeting Minutes 14 June 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-First-Annual-Meeting-14-06-19.pdf,On the proposal of Cllr. G. Lawlor seconded by Cllr. G. Carthy it was agreed that a fifth SPC
County Council Annual Meeting Minutes 14 June 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-First-Annual-Meeting-14-06-19.pdf,It was agreed that The Cathaoirleach would be nominated.
County Council Minutes 13 May 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-13-05-19.pdf,Council approved the minutes of the meeting as outlined above.
County Council Minutes 13 May 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-13-05-19.pdf,"matter has been resolved. In 2018, an additional note has been added to recognise the"
County Council Minutes 13 May 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-13-05-19.pdf,On the proposal of Cllr. M. Sheehan seconded by Cllr. J. O’Rourke the Council approved
County Council Minutes 13 May 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-13-05-19.pdf,"Government Act 2001, as amended; the Council also considered and approved the Annual"
County Council Minutes 13 May 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-13-05-19.pdf,On the proposal of Cllr. A. Donohoe seconded by Cllr. K. Codd Nolan it was agreed to
County Council minutes 8 April 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-8-April-19-Minutes.pdf,It was agreed that Wexford County Council will afford a Civic Reception to the following:
County Council minutes 8 April 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-8-April-19-Minutes.pdf,"On the proposal of Cllr. Sheehan, seconded by Cllr. Byrne, the Members approved"
County Council minutes 8 April 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-8-April-19-Minutes.pdf,It was agreed that the Council would seek legal advice on the matter and
County Council minutes 8 April 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-8-April-19-Minutes.pdf,grounds of unresolved antisocial behavior as legitimate reasons for
Special County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-Special-County-Council-Meeting-11.03.19.pdf,The motion was then approved.
Special County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-Special-County-Council-Meeting-11.03.19.pdf,The above motion was proposed by Cllr. T. Forde.  Following discussion it was agreed
County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11.03.19.pdf,Council approved the minutes of the meeting as outlined above.
County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11.03.19.pdf,Council approved the minutes of the Special meeting as outlined above.
County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11.03.19.pdf,proposed development as submitted to the meeting was approved.
County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11.03.19.pdf,"proposed Programme, as submitted to the meeting, was approved."
County Council minutes 11 March 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11.03.19.pdf,"Following discussion, it was agreed that the recommendations of the sub-committee be"
County Council minutes 11 February 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-11-02-19.pdf,Council approved the minutes of the meeting as outlined above. No matters arising.
County Council minutes 11 February 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-11-02-19.pdf,"proposed disposal, as submitted to the meeting, was approved."
County Council minutes 11 February 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-11-02-19.pdf,"proposed disposal, as submitted to the meeting, was approved."
County Council minutes 11 February 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-11-02-19.pdf,proposed development as submitted to the meeting was approved.
County Council minutes 11 February 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-11-02-19.pdf,On the proposal of Cllr. M. Sheehan seconded by Cllr. M. Byrne it was agreed to go into
County Council minutes 14 January 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-01-19.pdf,Council approved the minutes of the meetings as outlined above.
County Council minutes 14 January 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-01-19.pdf,were approved.
County Council minutes 14 January 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-01-19.pdf,On the proposal of Cllr. J. Mythen seconded by Cllr. B.A. Murphy it was agreed by all to
County Council minutes 14 January 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-01-19.pdf,Following discussion it was agreed that the following members should serve on the
County Council minutes 14 January 2019,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-01-19.pdf,"Members present, the following minutes were noted and approved:"
Council minutes 12 November 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-12-11-18.pdf,Council approved the minutes of the meetings as outlined above.
Council minutes 12 November 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-12-11-18.pdf,"disposals, as submitted to the meeting, were approved."
Council minutes 12 November 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-12-11-18.pdf,"developments, as submitted to the meeting, were approved and agreed by all."
Council minutes 12 November 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-12-11-18.pdf,approved borrowing by way of temporary overdraft of €13m to 31st December 2019 in
Council minutes 12 November 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-12-11-18.pdf,approved additional borrowing of €1.5m for the 2018 Housing Mortgage
Council minutes 8 October 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-08.10.18.pdf,Council approved the minutes of the meetings as outlined above.
Council minutes 8 October 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-08.10.18.pdf,  The family of Emma Mhic Mhathúna - it was proposed that a letter be sent to her family
Council minutes 8 October 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-08.10.18.pdf,"as submitted to the meeting, were approved."
Council minutes 8 October 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-08.10.18.pdf,"development, as submitted to the meeting, was approved."
Council minutes 8 October 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-08.10.18.pdf,"the reliance on approved housing bodies,"
Council minutes 10 September 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-10-Sept-2018-Minutes.pdf,developments are approved within this time period.
Council minutes 10 September 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-10-Sept-2018-Minutes.pdf,It was agreed that the recently established Council sub-committee on Mental Health
Council minutes 10 September 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-10-Sept-2018-Minutes.pdf,It was agreed to take the following three Motions together:
Council minutes 10 September 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County-Council-Meeting-10-Sept-2018-Minutes.pdf,committed  a  hate  crime  in  our  existing  legislative  jurisdiction  or  there  is  no
Special County Council minutes 5 September 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Special-County-Council-Meeting-05-09-18-2.pdf,questions from Members with regard to the procedure.  It was agreed that the nomination
Council minutes 9 July 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09.07.18.pdf,Council approved the minutes of the meeting as outlined above.
Council minutes 9 July 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09.07.18.pdf,"as submitted to the meeting, were approved."
Council minutes 9 July 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09.07.18.pdf,approved by the Members.
Council minutes 9 July 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09.07.18.pdf,approved by the Members on the proposal of Cllr. M. Byrne seconded by Cllr. P. Breen
Council minutes 9 July 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09.07.18.pdf,nominees were approved.
Council minutes 11 June 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11-06-18_0.pdf,Council approved the minutes of the meeting as outlined above.
Council minutes 11 June 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11-06-18_0.pdf,This was approved by the CPG at their meeting on 5th June 2018.  On the proposal of
Council minutes 11 June 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11-06-18_0.pdf,formally approved for membership of the LCDC.
Council minutes 11 June 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11-06-18_0.pdf,Members present the following minutes were noted and approved:
Council minutes 11 June 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-11-06-18_0.pdf,"It was agreed that Kevin Sharkey, Irish Presidential candidate be invited to address the"
Council minutes 14 May 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-05-18.pdf,Council approved the minutes of the meeting as outlined above.
Council minutes 14 May 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-05-18.pdf,and approved the proposed development as outlined in the report.
Council minutes 14 May 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-05-18.pdf,and approved the proposed development as outlined in the report.
Council minutes 14 May 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-05-18.pdf,It was agreed that all of the candidates standing for election for the PPN should receive a
Council minutes 14 May 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-14-05-18.pdf,It was agreed that a report on Solar Farms be prepared on foot of a request by Cllr.
Council minutes 9 April 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-04-18.pdf,Council approved the minutes of the meeting as outlined above.
Council minutes 9 April 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-04-18.pdf,open competitions – it was agreed to write to each of the groups to wish them good
Council minutes 9 April 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-04-18.pdf,"in the meeting,  was then put to the Council which was approved by all with the exception"
Council minutes 9 April 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-04-18.pdf,already been circulated to the Members and had been approved in the four districts.
Council minutes 9 April 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final-County-Council-Meeting-09-04-18.pdf,On the proposal of Cllr. M. Whelan seconded by Cllr. K. Doyle it was proposed to increase
Council minutes 12 March 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Mar18.pdf,Council approved the minutes of the meeting as outlined above.
Council minutes 12 March 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Mar18.pdf,agreed and approved the proposed development as outlined in the report.
Council minutes 12 March 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Mar18.pdf,b.  In Progress (funding approved)
Council minutes 12 March 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Mar18.pdf,that  the  borrowing  approved  by  Members  at  the  February  meeting  would  provide
Council minutes 12 March 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Mar18.pdf,He  further  advised  that  the  strategic  plan  had  been  approved  by  the  Disability  Working
Council minutes 12 February 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Feb-2018.pdf,"Councillor Sheehan, seconded by Councilor Byrne, the Members unanimously resolved to"
Council minutes 12 February 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Feb-2018.pdf,"Following discussion, it was agreed to further amend the proposed wording of Article 53 as"
Council minutes 12 February 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Feb-2018.pdf,the  Members  approved  the  Minutes  of  the  Meeting  of  the  Corporate  Policy  Group  of
Council minutes 12 February 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Feb-2018.pdf,It was agreed to consider the impact (if any) of the Council’s recently introduced recycling
Council minutes 12 February 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-12Feb-2018.pdf,unanimously approved all events for attendance.
Council minutes 8 January 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-08.01.18.pdf,approved the minutes of the meeting as outlined above.
Council minutes 8 January 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-08.01.18.pdf,"On the proposal of Councillor J. O’ Rourke seconded by Cllr. P. Kavanagh, it was agreed to"
Council minutes 8 January 2018,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-08.01.18.pdf,Members present the following minutes were noted and approved.
Council minutes 16 January 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2016.01.17.pdf,"the Council approved the minutes of the County Council Meeting held on 12th December, 2016."
Council minutes 16 January 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2016.01.17.pdf,"Council approved the minutes of the Joint Policing Committee Meeting held on 20th December,"
Council minutes 16 January 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2016.01.17.pdf,"all,  the  Council  approved  the  minutes  of  the  Joint  Policing  Committee  Meeting  held  on  5th"
Council minutes 16 January 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2016.01.17.pdf,approved the List of Councillors’ Conferences and Training as circulated to the meeting.
Council minutes 16 January 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2016.01.17.pdf,Members present the above minutes were noted and approved.
Council minutes 13 February 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.02.17.pdf,"all,  the  Council  approved  the  minutes  of  the  County  Council  Meeting  held  on  16th  January,"
Council minutes 13 February 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.02.17.pdf,Following extensive discussions it was agreed on the proposal of Cllr. G. Lawlor seconded
Council minutes 13 February 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.02.17.pdf,On the proposal of Cllr. B. A. Murphy seconded by Cllr. M. Byrne it was agreed by all that
Council minutes 13 February 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.02.17.pdf,Following extensive discussions and questions to the Director it was agreed on the
Council minutes 13 February 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.02.17.pdf,all the Amenity & Arts Scheme Grants 2017 was approved.
Council minutes 13 March 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.03.17.pdf,On the proposal of Cllr. G. Lawlor seconded by Cllr. Tony Dempsey it was agreed that the
Council minutes 13 March 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.03.17.pdf,"all,  the  Council  approved  the  minutes  of  the  County  Council  Meeting  held  on  13th  February,"
Council minutes 13 March 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.03.17.pdf,"proposal of Cllr M. Sheehan, seconded by Cllr. L. O’Brien the Members agreed and approved"
Council minutes 13 March 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.03.17.pdf,the Members approved the report on Rates on Charitable Properties as submitted to the
Council minutes 13 March 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2013.03.17.pdf,approved the above documents as submitted to the meeting.
Council minutes 10 April 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010%20April%202017.pdf,Dempsey  the  Council  approved  the  minutes  of  the  County  Council  Meeting
Council minutes 10 April 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010%20April%202017.pdf,the Members approved the development as outlined in the report.
Council minutes 10 April 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010%20April%202017.pdf,"Councillor M. Byrne, seconded by Councilor A. O’Donohoe, the Members approved the"
Council minutes 10 April 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010%20April%202017.pdf,also  noted  and  approved  the  List  of  Councillors’  Conferences  and  Training  as
Council minutes 10 April 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010%20April%202017.pdf,approved the following minutes:
Council minutes 8 May 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final%20County%20Council%20Meeting%2008%20May%2017.pdf,"the Council approved the minutes of the County Council Meeting held on 10th April, 2017."
Council minutes 8 May 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final%20County%20Council%20Meeting%2008%20May%2017.pdf,It was agreed to take Item No. 15 next on the agenda.
Council minutes 8 May 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final%20County%20Council%20Meeting%2008%20May%2017.pdf,"proposal of  Cllr  R.  Ireton,  seconded  by  Cllr.  A.  Donohoe  the  Members agreed  and  approved"
Council minutes 8 May 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final%20County%20Council%20Meeting%2008%20May%2017.pdf,Murphy resolved to proceed to the public display and consultations required under Section
Council minutes 8 May 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Final%20County%20Council%20Meeting%2008%20May%2017.pdf,"approved the List of Councillors’ Conferences and Training as circulated to the meeting,"
Council minutes 12 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2012.06.17.pdf,"approved the minutes of the County Council Meeting held on 8th May, 2017."
Council minutes 12 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2012.06.17.pdf,Following discussion it was agreed that a Special Meeting  to consider the Report  be held
Council minutes 12 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2012.06.17.pdf,"Byrne, seconded by Cllr. A. Donohoe and approved by all Members present in accordance"
Council minutes 12 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2012.06.17.pdf,"It was proposed by Cllr. M. Byrne, seconded by Cllr. A. Donohoe that the programme be"
Council minutes 12 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2012.06.17.pdf,"approved the List of Councillors’ Conferences, Training and Reports as circulated to the"
Special Council Meeting 19 June 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Special%20County%20Council%20Meeting%2019.06.17.pdf,On the proposal of Cllr. G. Lawlor seconded by Cllr. M. Byrne it was agreed to hold the
Special Council Meeting 3 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Special%20County%20Council%20Meeting%2003.07.17.pdf,It was agreed at the outset to take item No. 2  Proposed Variation No. 2 to the Enniscorthy
Council minutes 10 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010.07.17.pdf,"On the proposal of Cllr. M. Byrne, seconded by Cllr. K. Codd Nolan, the Council approved"
Council minutes 10 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010.07.17.pdf,approved the Section 26 Fire and Emergency  Operations Plan 2017-2021 as submitted to
Council minutes 10 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010.07.17.pdf,Following initial discussions on the matter it was agreed that the Development Strategy and
Council minutes 10 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010.07.17.pdf,"approved the List of Councillors’ Conferences, Training and Reports as circulated to the"
Council minutes 10 July 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2010.07.17.pdf,Members present the following minutes were noted and approved.
Council minutes 11 September 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/County%20Council%20Meeting%2011%20September%202017.pdf,It was agreed that those Members who attended the 2017 Budget  Strategy cross-
Council minutes 9 October 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeeting091017Final.pdf,"proposal of Cllr. K. Codd-Nolan, seconded by Cllr. L. O’ Brien, it was agreed to open a"
